area,average_price,houses_sold,no_of_crimes,year,median_salary,population_size,number_of_jobs,area_size,no_of_houses,area_encoded
hackney,295824,149.0,2246.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,298453,140.0,2104.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,297283,161.0,2336.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,298084,184.0,2354.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,294431,145.0,2569.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,305509,173.0,2488.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,304524,208.0,2640.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,308014,202.0,2334.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,307346,197.0,2406.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,304577,198.0,2378.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,296793,235.0,2138.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,295054,195.0,1897.0,2010,35149.0,241739.0,101000.0,1905.0,101657.0,14
hackney,294225,137.0,2328.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,300558,131.0,2095.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,294425,129.0,2410.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,304250,124.0,2350.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,302539,161.0,2529.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,304951,233.0,2367.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,308742,181.0,2492.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,312387,270.0,2274.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,323113,272.0,2276.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,317116,178.0,2285.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,323484,198.0,2367.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,318590,203.0,1893.0,2011,33512.0,247182.0,113000.0,1905.0,102408.0,14
hackney,324159,128.0,2322.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,310733,198.0,2076.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,309637,220.0,2687.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,311295,153.0,2353.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,316721,190.0,2488.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,321176,216.0,2524.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,324416,218.0,2423.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,333002,288.0,2389.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,337489,298.0,2164.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,334253,233.0,2569.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,340411,224.0,2338.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,342620,252.0,2238.0,2012,34803.0,252119.0,112000.0,1905.0,103565.0,14
hackney,350965,157.0,2114.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,352971,161.0,2065.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,355011,192.0,2142.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,357096,217.0,2163.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,358152,259.0,2238.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,362161,243.0,2311.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,368133,272.0,2422.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,379508,298.0,2302.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,394813,230.0,2112.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,392765,208.0,2266.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,397692,244.0,2176.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,402761,239.0,1978.0,2013,33097.0,257379.0,111000.0,1905.0,104365.0,14
hackney,415053,169.0,2004.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,423298,256.0,1870.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,433503,212.0,2190.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,440755,246.0,1988.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,452304,226.0,2075.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,460255,310.0,2179.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,469550,280.0,2142.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,480141,244.0,2061.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,481366,266.0,2102.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,483110,282.0,2262.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,466708,206.0,2273.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,470619,221.0,2054.0,2014,33116.0,263150.0,131000.0,1905.0,105490.0,14
hackney,469391,194.0,2117.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,480168,167.0,2114.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,477175,176.0,2342.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,494045,243.0,2216.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,506157,229.0,2434.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,515433,311.0,2498.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,519469,369.0,2463.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,525032,336.0,2237.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,523696,215.0,2098.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,522113,235.0,2362.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,520052,213.0,2258.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,528858,234.0,2151.0,2015,31566.0,269009.0,136000.0,1905.0,106748.0,14
hackney,546502,157.0,2172.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,556675,162.0,2089.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,566461,383.0,2253.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,535303,155.0,2277.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,515687,175.0,2471.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,500430,178.0,2730.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,515654,186.0,2652.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,525755,200.0,2648.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,537761,162.0,2517.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,546368,212.0,2530.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,557602,239.0,2380.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,548758,247.0,2413.0,2016,32404.0,273526.0,143000.0,1905.0,107574.0,14
hackney,561445,179.0,2389.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,551580,169.0,2532.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,535380,208.0,2964.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,513916,172.0,2648.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,504455,164.0,2809.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,533173,144.0,2848.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,547196,218.0,3008.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,572398,210.0,2578.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,575544,180.0,2419.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,574425,199.0,2674.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,561529,167.0,2606.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,557025,269.0,2352.0,2017,33618.0,275929.0,139000.0,1905.0,108770.0,14
hackney,551719,171.0,2454.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,553682,142.0,2134.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,533507,138.0,2329.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,529850,141.0,2497.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,540775,154.0,2702.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,552611,177.0,2574.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,553833,203.0,2749.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,544979,239.0,2625.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,537611,202.0,2684.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,545516,148.0,2882.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,543467,141.0,2878.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,548135,142.0,2739.0,2018,35286.0,279665.0,152000.0,1905.0,110037.0,14
hackney,527573,155.0,2719.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,532875,171.0,2526.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,556213,203.0,2882.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,572994,130.0,2852.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,563073,137.0,2909.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,549879,108.0,2831.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,558792,216.0,3314.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,570665,180.0,3027.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,575846,134.0,2954.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,569477,165.0,2927.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,562039,132.0,2788.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,556680,371.0,2680.0,2019,35020.0,270418.0,137000.0,4323.0,102402.0,14
hackney,571882,371.0,2753.0,2020,28596.5,270418.0,137000.0,4323.0,102402.0,14
hammersmith and fulham,124903,227.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,122088,185.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,120636,265.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,121425,258.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,124434,233.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,126175,291.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,124382,226.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,123625,298.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,123094,249.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,123443,235.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,121930,208.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,122723,247.0,2132.0,1995,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,126914,205.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,129463,191.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,134457,290.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,131884,284.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,130970,322.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,128464,307.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,131196,360.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,133758,381.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,133458,387.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,133292,386.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,133748,385.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,136940,402.0,2132.0,1996,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,138214,307.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,137049,258.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,136633,281.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,139932,364.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,146514,360.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,151782,380.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,153057,407.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,158848,373.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,163909,368.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,166851,356.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,164070,288.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,163820,335.0,2132.0,1997,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,168222,220.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,172034,224.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,174468,311.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,175880,312.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,173620,324.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,173110,340.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,176248,394.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,182846,280.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,183796,353.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,177413,255.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,174444,212.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,172011,266.0,2132.0,1998,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,178179,198.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,177830,191.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,181256,278.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,183111,330.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,188009,302.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,194147,372.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,200248,510.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,206929,421.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,212565,439.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,215275,413.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,221982,381.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,227285,367.0,2132.0,1999,28596.5,270418.0,137000.0,4323.0,102402.0,15
hammersmith and fulham,229465,302.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,229606,270.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,233873,393.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,244244,360.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,246593,317.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,245884,319.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,244307,263.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,256550,290.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,257847,288.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,260127,227.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,256594,240.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,262106,255.0,2132.0,2000,25264.0,164393.0,120000.0,4323.0,102402.0,15
hammersmith and fulham,259723,253.0,2234.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,262334,222.0,2130.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,261777,271.0,2440.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,266792,306.0,2385.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,266686,305.0,2645.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,273159,357.0,2329.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,277209,354.0,2276.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,283705,415.0,2196.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,280671,302.0,2065.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,278128,289.0,2262.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,275412,312.0,2238.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,277431,206.0,1932.0,2001,26319.0,169374.0,123000.0,1715.0,77095.0,15
hammersmith and fulham,280576,227.0,2140.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,278990,229.0,1868.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,278959,313.0,2216.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,284501,315.0,2184.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,293491,456.0,2288.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,302987,317.0,2148.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,314411,449.0,2215.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,317689,387.0,2125.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,320564,343.0,2242.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,315646,313.0,2361.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,319143,314.0,2267.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,322552,282.0,1934.0,2002,28012.0,171989.0,119000.0,1715.0,77287.0,15
hammersmith and fulham,329178,223.0,2245.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,321415,218.0,2004.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,316027,207.0,2272.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,301625,213.0,2158.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,307257,215.0,2384.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,309347,286.0,2288.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,321781,321.0,2222.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,322322,367.0,2125.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,321219,347.0,2083.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,319898,331.0,2184.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,324283,321.0,2086.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,331317,283.0,1856.0,2003,29831.0,171510.0,125000.0,1715.0,77609.0,15
hammersmith and fulham,328761,306.0,1954.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,327738,276.0,1940.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,331533,336.0,2268.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,340684,359.0,2088.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,347520,317.0,2283.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,349700,345.0,2219.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,355963,408.0,2346.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,358497,337.0,2077.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,357918,299.0,2087.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,348945,253.0,2065.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,338637,225.0,2054.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,334676,231.0,1867.0,2004,29830.0,172083.0,128000.0,1715.0,78198.0,15
hammersmith and fulham,336816,196.0,1927.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,346280,160.0,1654.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,349363,214.0,2005.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,362157,263.0,1805.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,360542,260.0,1999.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,369193,282.0,1879.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,369952,337.0,1884.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,379162,329.0,1819.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,374904,316.0,2029.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,368196,274.0,2304.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,367354,269.0,2074.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,366988,289.0,1822.0,2005,30787.0,173292.0,136000.0,1715.0,78666.0,15
hammersmith and fulham,374797,266.0,2015.0,2006,30464.0,174675.0,133000.0,1715.0,79315.0,15
